DR11	1.254831761135723
DR12	0.1557507929158883
DR13	0.320940566078399
DR14	0.7809856944912656
DR15	0.45437746846551913
DR16	0.3483080110567996
DR17	0.43221527693297546
DR18	0.919458794864949
DR19	1.5118636168323139
DR20	0.5810226920085922
DR21	0.477618599528558
DR22	0.724021101639739
DR23	0.40799060546776955
DR24	0.2999740575836789
DR25	0.32966629547095766
DR26	0.8013558761373766
DR27	0.3642703328144701
DR28	0.6081831732675151
DR29	0.6412088877574533
DR30	1.4607983150173276
DR31	0.8006498228291674
